@relation 'spoken_letters_617_attributes-weka.filters.unsupervised.attribute.Remove-V-R1,11,14,17,22,30,41,45,48,52,68,70,101,106,107,118,132,138,144,148,165,169,171,172,173,174,181,182,184,189,199,201,204,212,213,225,228,231,234,235,238,254,257,259,261,297,298,321,322,323,326,330,337,345,351,354,358,359,363,386,390,392,395,397,411,414,415,416,418,420,422,427,429,430,431,433,436,438,439,451,453,455,458,460,461,462,473,474,480,481,488,489,494,515,516,520,525,541,547,548,553,554,557,573,574,575,578,579,580,581,582,583,584,618'

@attribute f1 numeric
@attribute f11 numeric
@attribute f14 numeric
@attribute f17 numeric
@attribute f22 numeric
@attribute f30 numeric
@attribute f41 numeric
@attribute f45 numeric
@attribute f48 numeric
@attribute f52 numeric
@attribute f68 numeric
@attribute f70 numeric
@attribute f101 numeric
@attribute f106 numeric
@attribute f107 numeric
@attribute f118 numeric
@attribute f132 numeric
@attribute f138 numeric
@attribute f144 numeric
@attribute f148 numeric
@attribute f165 numeric
@attribute f169 numeric
@attribute f171 numeric
@attribute f172 numeric
@attribute f173 numeric
@attribute f174 numeric
@attribute f181 numeric
@attribute f182 numeric
@attribute f184 numeric
@attribute f189 numeric
@attribute f199 numeric
@attribute f201 numeric
@attribute f204 numeric
@attribute f212 numeric
@attribute f213 numeric
@attribute f225 numeric
@attribute f228 numeric
@attribute f231 numeric
@attribute f234 numeric
@attribute f235 numeric
@attribute f238 numeric
@attribute f254 numeric
@attribute f257 numeric
@attribute f259 numeric
@attribute f261 numeric
@attribute f297 numeric
@attribute f298 numeric
@attribute f321 numeric
@attribute f322 numeric
@attribute f323 numeric
@attribute f326 numeric
@attribute f330 numeric
@attribute f337 numeric
@attribute f345 numeric
@attribute f351 numeric
@attribute f354 numeric
@attribute f358 numeric
@attribute f359 numeric
@attribute f363 numeric
@attribute f386 numeric
@attribute f390 numeric
@attribute f392 numeric
@attribute f395 numeric
@attribute f397 numeric
@attribute f411 numeric
@attribute f414 numeric
@attribute f415 numeric
@attribute f416 numeric
@attribute f418 numeric
@attribute f420 numeric
@attribute f422 numeric
@attribute f427 numeric
@attribute f429 numeric
@attribute f430 numeric
@attribute f431 numeric
@attribute f433 numeric
@attribute f436 numeric
@attribute f438 numeric
@attribute f439 numeric
@attribute f451 numeric
@attribute f453 numeric
@attribute f455 numeric
@attribute f458 numeric
@attribute f460 numeric
@attribute f461 numeric
@attribute f462 numeric
@attribute f473 numeric
@attribute f474 numeric
@attribute f480 numeric
@attribute f481 numeric
@attribute f488 numeric
@attribute f489 numeric
@attribute f494 numeric
@attribute f515 numeric
@attribute f516 numeric
@attribute f520 numeric
@attribute f525 numeric
@attribute f541 numeric
@attribute f547 numeric
@attribute f548 numeric
@attribute f553 numeric
@attribute f554 numeric
@attribute f557 numeric
@attribute f573 numeric
@attribute f574 numeric
@attribute f575 numeric
@attribute f578 numeric
@attribute f579 numeric
@attribute f580 numeric
@attribute f581 numeric
@attribute f582 numeric
@attribute f583 numeric
@attribute f584 numeric
@attribute class {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26}

@data
-0.4434,0.7328,-0.154,-0.066,0.2988,0.2956,0.8126,0.021,-0.1018,0.0566,0.7352,0.8954,1,0.149,-0.149,0.1706,0.6666,0.0064,-0.657,-0.5,0.9384,0.0856,-0.5754,-0.7808,-0.7636,-0.685,-0.6232,-0.75,-0.4212,-0.5788,0.4164,-0.2558,-0.5518,-0.3362,-0.7168,-0.5714,0.5714,0.8572,0.8096,0.7142,-0.1428,0.238,-0.5714,0.1904,0.8096,0.35,-0.3,-1,-1,-1,-1,-0.9702,0.9588,-0.957,-1,-1,-1,-1,-0.9702,-1,-1,-1,-0.96,-0.0768,-0.8468,-1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-0.8572,-0.2858,0.0286,-1,1,1,1,1,1,1,-0.6134,0.047,0.9416,-0.596,0.0506,0.1516,0.4344,0.0612,0.102,-0.2654,0.0816,0.4694,0.1786,0.5358,-0.1428,-0.0358,-0.1428,0.5178,0.4822,0.3392,-1,-1,1,-1,-1,-1,-0.7666,15
-0.5384,-0.3738,-0.3846,-0.0448,0.7102,1,-0.3772,-0.3972,-0.1628,0.2514,0.3304,-0.2698,0.0866,-0.3702,-0.4328,0.5074,0.372,-0.3076,-0.4782,0.0402,0.4764,-0.3456,-0.5746,-0.685,-0.5502,-0.5214,0.0306,0.178,0.8486,0.8732,-0.4326,-0.3224,-0.697,-0.0578,-0.19,-0.3334,0.5152,-0.091,-0.3334,-0.0304,-0.2728,0.6364,-0.5384,0.282,0.6924,-0.3412,-0.7176,-1,-1,-1,-0.9254,-0.8862,0.4862,-1,-1,-1,-1,-0.9512,-0.8068,-1,-1,-0.9268,0,0.19,-1,-1,-1,-1,-1,-1,-1,1,-0.6286,0.8858,1,-0.8286,-0.9142,-0.4,-0.2,-1,0.1746,0.2476,0.2858,0.2144,0.2194,0.3276,-0.7334,0.0352,-0.425,-0.3048,0.4762,0.8286,1,-0.075,0,-0.0562,0.7938,0.0938,-0.4006,-0.2822,0.129,0.1358,0.54,0.1568,0.1846,0.2056,-1,-1,1,-1,-1,-1,-0.2334,16
-0.4868,-0.6742,-0.5234,-0.1976,0.6294,1,-0.3942,-0.4808,-0.4808,0.2532,0.4472,-0.162,0.0968,-0.6366,-0.6536,0.6774,0.3426,-0.534,-0.5896,-0.0574,0.481,-0.5106,-0.4642,-0.6372,-0.5822,-0.5064,0.0296,0.2784,0.7342,0.924,-0.3206,-0.282,-0.423,0.3782,0.1346,0.1578,0.5264,-0.0526,0.0526,0.0526,-0.2632,0.6842,-0.2558,0.5348,0.3954,-0.6534,-0.36,-1,-1,-1,-0.9046,-0.8132,0.8548,-0.9128,-1,-1,-1,-0.9326,-0.6264,-1,-1,-0.9258,-0.0768,0.48,-0.8934,-1,-1,-1,-1,-1,-1,1,-0.2,0.2,1,-1,-0.9428,-0.7428,-0.5142,-1,-0.0506,-0.0806,0.0824,0.1338,0.1434,0.1452,-0.68,-0.0236,0.2666,0.0082,0.4878,0.6666,0.8536,-0.1612,-0.2646,-0.0064,0.6968,0.387,-0.1142,-0.2664,0.1558,0.308,0.3702,0.5848,0.5224,0.5086,-1,-1,1,-1,-1,-1,-0.3334,16
-0.3626,-0.403,-0.1208,0.1428,0.5824,1,-0.262,-0.031,0.0448,1,0.7672,-0.1184,0.7936,0.0566,0.1296,0.7854,1,0.6814,-0.1048,-0.0646,1,0.8862,0.147,-0.0284,-0.4124,-0.3792,-0.3364,-0.3508,0.2274,-0.1754,0.6068,0.6138,-0.3104,0.2896,0.069,-0.4286,0.381,-0.619,-0.5238,-0.7142,-0.3334,0.9524,-0.4546,0.0454,0.1364,0.9142,0.6572,-1,-1,-1,-0.9394,-0.9456,0.9728,-1,-1,-1,-0.9576,-0.6396,-0.462,-1,-0.9068,-0.2534,0.79,0.1032,-1,-1,-1,-1,-1,-1,-1,-0.6,0.4572,1,1,-0.7142,-0.2,-0.2,0.2,-1,0.2686,0.2624,0.2716,0.3078,0.3506,0.6368,-0.7466,-0.1058,1,-0.7388,-0.182,-0.0792,0.7902,-0.4082,-0.4644,-0.2034,0.5042,0.5868,-0.2392,-0.4124,-0.0584,0.1338,0.5442,0.5104,0.499,0.1864,-1,-1,1,-1,-1,-1,0.1666,17
-0.4004,-0.3294,-0.2702,0.1046,0.716,0.9842,-0.5576,-0.4424,-0.0384,0.7962,0.8028,-0.077,0.6008,-0.1454,-0.0586,0.501,1,0.1172,0.1172,0.036,0.879,0.4006,0.592,0.1536,-0.1184,-0.1336,-0.2142,-0.0278,0.1184,-0.2444,0.1922,0.5048,-0.2638,0.0032,-0.342,-0.28,0.4,-0.36,-0.36,-0.32,-0.24,1,-0.4166,0.125,0.0416,-0.1428,-0.0714,-1,-0.9562,-0.9708,-0.949,-0.927,0.9836,-0.9454,-1,-1,-0.4716,-0.2608,-0.346,-1,-0.66,1,0.8332,-0.16,-0.9142,-1,-1,-1,-1,-1,0.2286,-0.9428,0.8286,1,0.9428,-0.6286,-0.4,-0.2286,-0.4286,-1,0.2002,0.201,0.2492,0.279,0.2936,0.3936,-0.68,-0.2118,-0.5084,-0.6138,-0.1584,-0.0046,0.6168,-0.494,-0.4306,-0.3236,0.3746,0.489,-0.2684,-0.463,0.0356,0.252,0.7206,0.378,0.4246,0.485,-1,1,-1,-0.6,-1,-1,0.5334,17
-0.551,0.8176,0.0666,-0.1184,-0.4558,0.3932,0.9384,-0.2182,-0.5092,-0.164,0.1162,0.6894,0.3866,1,0.9392,-0.7744,0.1342,0.8024,0.5074,-0.6,0.8154,0.6112,0.8098,0.9468,1,0.9776,-0.628,-0.7846,-0.7986,-0.4714,0.5356,0.3314,0.6538,-0.5502,-0.4852,-0.6596,0.3192,0.7872,0.8298,0.7872,-0.234,0.4894,-0.6154,0.0384,0.423,0.9798,1,-1,-1,-1,-1,-0.939,0.4164,-0.9316,-1,-1,-1,-1,-0.9724,-1,-1,-1,-0.9734,-0.6568,-0.6668,-1,-1,-1,-1,-1,-1,-1,0.9142,1,1,-0.9142,-0.5714,-0.6572,-0.7428,-1,1,1,1,1,1,1,-0.5734,0.2,0.3166,-0.4042,0.3618,0.532,0.5744,0.208,0.6832,0.2674,0.4456,-0.1288,0.6382,1,0.383,0.383,0.3192,-0.0852,-0.3192,-0.2128,-1,-1,1,-1,-1,-0.8,-0.8334,18
-0.6834,0.7752,0.1332,0.0208,-0.571,-0.0622,0.9466,0.177,0.132,-0.1292,0.1366,0.4764,0.4008,0.9812,1,-0.884,0.2094,0.7686,0.6364,-0.5868,0.8272,0.571,0.7562,0.8704,0.9814,1,-0.4754,-0.9198,-0.8766,-0.392,0.4596,0.6066,0.3934,-0.364,-0.533,-0.8,0.08,0.76,0.88,0.76,-0.08,-0.04,-0.6296,0.037,0.3334,0.5714,0.7142,-1,-1,-1,-1,-0.9446,0.4888,-0.9288,-1,-1,-1,-1,-0.9732,-1,-1,-1,-0.9268,-0.5168,-0.6934,-1,-1,-1,-1,-1,-1,-1,1,1,1,-0.1428,-0.7428,-0.6,-0.3142,-1,1,1,1,1,1,1,-0.5066,0.1058,1,-0.2904,0.1936,0.4194,0.4516,0.2372,0.5424,0.2542,0.1526,0.5084,0.5,0.8654,0.2308,0.1346,-0.3654,-0.0384,0.0962,-0.0384,-1,-1,1,-1,-1,-1,-0.8334,18
-0.4878,0.1964,0.3024,0.5938,0.691,0.6158,0.356,0.279,0.4468,0.8504,0.2962,0.8756,0.3508,0.6272,0.671,0.614,0.1652,0.6742,1,0.5268,0.5406,0.6442,0.5,0.4684,0.6802,0.7522,0.1352,0.2388,0.2658,0.1936,0.982,0.8856,0.476,0.259,0.1024,-0.5814,0.3954,0.6744,0.2558,0.2094,0.3488,0.5348,-0.6364,0.1818,0.7272,0.6734,0.5918,-1,-1,-1,-1,-0.9656,0.7112,-0.9462,-0.9612,-1,-1,-1,-0.984,-0.8692,-1,-1,-0.9734,-0.56,1,1,1,1,1,-1,-1,-1,1,1,1,-0.8,-0.8858,-0.6572,0.7428,-0.9428,1,1,1,1,1,1,-0.5866,-0.3764,1,-0.386,0.4386,0.8596,0.7018,0.7196,0.6822,0.4206,0.9066,0.3458,0.86,0.86,0.82,1,0.68,0.2,0.02,-0.46,-1,-1,1,-1,-1,-1,-0.8,19
-0.4538,0.0442,0.3816,0.8232,0.8314,0.3734,0.2618,0.4564,0.792,0.604,0.0364,0.535,0.407,0.5756,0.5406,0.6046,0.1812,0.3334,1,0.345,0.6688,0.6226,0.3908,0.49,0.8544,0.8676,0.1722,0.1524,0.437,0.4238,0.4928,0.3858,0.1286,-0.0072,0.1072,-0.238,0.2858,0.5714,-0.2858,0.0476,0.1904,0.0952,-0.4858,0.0286,0.7142,0.468,0.532,-1,-1,-1,-1,-0.7662,0.6,-0.9084,-0.956,-1,-1,-1,-0.7086,-0.7256,-1,-1,-0.84,-0.1234,1,1,1,1,1,-1,-1,-0.8572,1,0.1714,0.0286,0.0858,-0.9428,-0.4,-0.1428,-0.8572,1,1,1,1,1,1,-0.6534,-0.5412,0.2666,-0.5082,0.1694,0.5082,0.9454,0.4048,0.4048,0.317,0.9708,0.1902,0.2836,0.403,0.5024,1,0.7712,0.0646,0.2936,0.1542,-1,-1,1,-0.6,-1,-1,-0.6,19
-0.4398,-0.5654,-0.2252,-0.1414,0.8482,0.9582,-0.4076,-0.1848,-0.2452,0.4172,0.1616,-0.3964,0.073,-0.4552,-0.5748,0.6778,0.3062,-0.5388,-0.2868,0.031,0.2538,-0.6904,-0.538,-0.599,-0.5026,-0.528,0.127,0.4416,0.8122,0.868,-0.5384,-0.4332,-0.579,0.1498,-0.2794,-0.2432,0.2972,-0.4054,-0.1352,-0.2432,0.027,0.7298,-0.1666,0.625,0.5416,-0.518,-0.6626,-1,-1,-1,-0.9266,-0.9082,0.3872,-0.923,-1,-1,-0.964,-0.959,-0.4932,-1,-1,-0.9468,1,0.6132,-0.9668,-1,-1,-1,-1,-1,-1,1,0.7714,1,1,-0.5428,-0.8,-0.5714,0.1142,-1,-0.117,0.0106,0.1422,0.252,0.265,0.2364,-0.76,-0.1412,1,-0.8118,-0.182,-0.1412,0.317,-0.4686,-0.4794,-0.0952,0.5008,0.745,-0.4464,-0.5794,-0.0644,0.2704,0.7082,0.3134,0.382,0.4722,-1,-1,1,-1,-1,-1,0.0334,20
-0.4416,-0.7042,-0.4124,-0.1584,0.5916,0.9874,-0.4778,-0.4304,-0.269,0.1708,0.289,-0.3344,0.0164,-0.6118,-0.6678,0.4606,0.3262,-0.6396,-0.3298,-0.0342,0.281,-0.5908,-0.7782,-0.8088,-0.6444,-0.6596,0.021,0.3652,0.9464,0.9388,-0.2248,-0.4082,-0.5208,-0.1302,-0.3372,-0.2222,0.3334,-0.1666,-0.5,-0.2222,0.0556,1,-0.282,0.5384,0.5384,-0.4694,-0.5714,-1,-1,-0.8678,-0.8836,-0.8518,0.746,-0.8994,-1,-1,-0.9536,-0.9494,-0.3206,-1,-0.94,-0.92,1,0.44,-0.9668,-1,-1,-1,-1,-1,-0.9142,1,1,1,1,-0.7714,-0.7714,-0.8572,-0.8,-1,-0.105,-0.0708,-0.0348,-0.0292,0.0078,0.1072,-0.7334,-0.0236,1,-0.7192,-0.2632,-0.1656,0.4776,-0.5548,-0.4782,-0.2992,0.5876,0.7774,-0.3932,-0.3544,-0.0292,0.267,0.7428,0.6602,0.3496,0.3106,-1,-1,1,-1,-1,-1,-0.0334,20
-0.3818,-0.865,-0.5134,-0.3108,0.2682,1,-0.6264,-0.441,-0.2496,0.737,0.7202,-0.1634,0.3506,-0.133,-0.164,0.7652,1,0.4054,-0.2924,-0.3322,0.7224,0.4166,-0.0862,-0.2232,-0.5184,-0.638,-0.6064,-0.4762,-0.174,-0.4376,0.2844,-0.1682,-0.4924,-0.3884,-0.7126,-0.2,-0.2572,-0.4858,-0.4286,-0.2,-0.0286,0.8858,-0.1666,0.1666,-0.0556,-0.2538,-0.1642,-1,-1,-1,-1,-0.9526,0.8556,-1,-1,-1,-1,-1,-0.9398,-1,-1,-1,-0.8734,-0.72,-1,-1,-1,-1,-1,-1,-1,-1,-0.6286,1,1,-0.8858,-0.2,-0.5428,-0.6286,-1,-0.4254,-0.3822,-0.2922,-0.161,-0.087,0.1788,-0.6134,0.2,-0.5334,0.11,0.7486,0.822,0.267,-0.0888,0.0414,0.4202,0.3492,0.1124,0.1066,0.2894,0.7564,1,0.3808,0.2994,0.2082,0.066,1,-1,-1,-1,-1,-1,-1,21
-0.332,-0.7836,-0.7836,-0.4308,-0.1764,1,-0.66,-0.2736,-0.2334,0.5766,0.6438,-0.0828,0.3062,-0.1644,-0.1132,0.8372,1,0.1304,-0.3044,0.028,0.4802,0.3976,-0.107,-0.5932,-0.5994,-0.688,-0.4526,-0.1866,-0.0886,-0.4374,0.3246,0.4986,-0.504,-0.0132,-0.3614,-0.2122,0.4546,-0.091,-0.091,-0.1516,-0.1516,0.8182,-0.2222,0.1666,0.0556,0.054,0.1892,-1,-1,-1,-1,-0.968,0.8496,-0.9482,-1,-1,-1,-1,-0.9216,-1,-1,-1,-0.922,-0.772,-0.92,-1,-1,-1,-1,-1,-1,-1,-0.6858,0.3428,0.1714,-0.4286,-0.6572,-0.3714,-0.6,-1,-0.2142,-0.22,-0.2192,-0.2026,-0.1318,0.1404,-0.5866,0.3764,-1,-0.037,0.2686,0.6574,0.1574,-0.0734,0.156,0.2844,0.422,0.055,0.0268,0.0802,0.5936,1,0.3368,0.1016,0.2834,0.0054,1,-1,-1,-1,-1,-1,-1,21
-0.2236,-0.5608,-0.4156,-0.0352,1,0.7334,-0.7622,-0.627,-0.3114,0.2746,0.5164,-0.1746,-0.1542,-0.7448,-0.7524,0.5314,0.3568,-0.6968,-0.5934,-0.2422,0.4806,-0.403,-0.83,-0.864,-0.6602,-0.5632,-0.301,-0.1166,0.7136,0.9078,-0.4654,-0.6754,-0.661,-0.284,-0.4892,-0.0566,0.7358,-0.3208,-0.1698,-0.3584,0.0188,0.7736,0.0508,0.7628,0.4238,-0.5384,-0.6154,-1,-1,-0.9546,-0.634,-0.7272,-0.209,-0.9682,-1,-1,-0.712,-0.683,-0.5084,-1,-0.8668,-0.8168,-0.24,-0.3834,-0.9868,-1,-1,-1,-1,-1,-0.9428,-0.6,0.7142,1,-0.0858,-0.9142,-0.9714,-0.8572,-0.5428,-1,-0.0338,-0.0198,-0.0334,-0.0502,-0.0596,0.0186,-0.6266,-0.0352,-0.7416,0.3172,0.0634,0.2206,0.5408,-0.1436,-0.2776,0.1388,0.689,0.579,0.202,-0.0896,0.6624,0.821,0.78,0.4118,0.4578,0.1458,-1,1,-1,1,1,-1,-0.1334,22
-0.2294,-0.5414,-0.3192,0.2246,1,0.6596,-0.4084,-0.4416,-0.5666,0.1084,0.5428,-0.2082,-0.1796,-0.5948,-0.6276,0.3608,0.3024,-0.6544,-0.504,0.0496,0.2952,-0.6566,-0.6028,-0.6888,-0.5778,-0.5958,0.1056,0.2344,0.8032,0.8712,-0.4166,-0.4948,-0.7344,-0.2604,-0.3542,-0.2858,0.7858,-0.4286,-0.8572,-0.4286,-0.5,0.7142,-0.2632,0.6842,0.2632,-0.3814,-0.567,-1,-1,-1,-0.6046,-0.598,0.0366,-1,-1,-1,-1,-0.745,-0.506,-1,-1,-0.8988,-0.7234,-0.52,-1,-1,-1,-1,-1,-1,-1,-0.3428,-0.3714,0.1142,0.5142,-0.6858,-0.7714,-0.9428,-0.7142,-1,0.1462,0.1218,0.0734,-0.0076,0.0004,0.118,-0.64,0,-0.975,0.6242,0.6496,0.7452,0.344,0.4358,0.2206,0.523,0.5846,0.5794,0.008,-0.3244,0.7158,0.7534,0.6568,0.6032,0.8392,0.4478,1,-1,-1,-1,1,-1,-1,22
-0.3612,0.6486,0.8102,0.5368,0.4622,0.386,0.423,0.1746,-0.4644,-0.172,1,0.6786,0.335,-0.5584,-0.7566,0.1744,1,-0.3546,-0.0274,0.7014,0.9616,0.1488,0.0264,0.0776,0.2748,0.3498,0.326,0.5032,0.6822,0.0466,0.4964,1,0.147,-0.2256,-0.2402,-0.077,0.923,0.6154,0.3076,0.3462,0.5384,0.6154,-0.4884,0.5348,0.9534,0.6774,0.0646,-1,-1,-1,-1,-0.9112,-0.316,-1,-1,-1,-1,-1,-0.4566,-1,-1,-1,-0.9734,0.62,-1,-1,-1,-1,-1,-1,-1,-0.7142,1,1,1,1,-0.2,-0.0572,-0.0286,-1,1,1,1,1,0.9524,0.7352,-0.7066,1,1,-0.7032,0.3548,0.342,0.6258,-0.1352,-0.2702,-0.2972,0.7568,0.7432,0.5374,0.0298,0.5522,0.2538,0.582,0.4926,0.4926,0.3432,-1,-1,1,-1,-1,-1,-0.7,23
-0.499,0.2428,-0.3308,-0.3766,-0.4072,-0.346,-0.137,-0.0168,-0.0356,0.317,0.5018,-0.0378,0.3758,-0.351,-0.6212,0.6956,1,-0.0578,0.5684,0.8024,1,0.193,0.2894,0.27,0.6366,0.521,-0.0226,0.1512,0.537,-0.0096,0.1088,0.0076,-0.2,-0.5798,-0.3974,-0.4,1,0.7334,0.5334,-0.3334,-0.1334,-0.0666,-0.3158,0.8422,0.7894,0.1538,-0.1794,-0.948,-0.9542,-0.8442,0.3588,-0.713,0.0168,-1,-1,-0.9398,1,1,-0.7886,-1,-0.2734,-0.5,-0.8268,-0.6334,-1,-1,-1,-1,-1,-0.8572,1,1,0.0858,1,1,0.8286,-0.6572,-0.4,0.3428,-1,1,1,0.8228,0.5408,0.3592,0.564,-0.7734,0.247,0.4084,-0.6888,0.1334,0.2,0.7778,-0.1156,-0.2518,0.1836,0.8776,0.5102,0.2234,-0.1262,0.6894,0.3786,0.631,0.0292,0.4174,0.6894,1,-1,-1,-1,-1,-1,-0.7334,23
-0.4922,0.065,0.3066,0.647,0.6038,0.616,0.4438,0.4082,0.503,0.9526,0.2816,0.7882,0.4902,0.4902,0.4418,0.7378,0.24,0.6318,0.8788,0.5104,0.3062,0.897,0.3822,0.2086,0.4472,0.4308,0.355,0.3116,0.3116,-0.1598,0.8862,0.5588,0.21,0.815,0.7508,-0.6,0.5112,0.8666,0.2444,0.0666,0.3778,0.7334,-0.246,0.3442,0.8032,0.6698,0.688,-1,-1,-1,-1,-0.884,0.8116,-0.9468,-0.959,-1,-1,-1,-0.6836,-0.5644,-1,-1,-0.9868,-0.0268,-0.8268,-0.99,-0.02,1,1,-1,-1,-0.7714,1,1,1,-0.8572,-0.5714,-0.1714,0.1714,-0.7142,1,1,1,1,1,1,-0.6534,-0.4824,1,-0.671,0.2764,0.6578,0.9868,0.0286,-0.0714,0.3142,0.9142,0.0714,0.5714,0.6286,0.6714,0.9858,0.5858,-0.1286,0.1714,0.0714,-1,-1,1,-1,-1,-1,-0.7,24
-0.646,0.174,0.2236,0.5404,0.6894,0.59,0.3782,0.07,0.2998,0.7872,0.2654,0.7868,0.5914,0.3222,0.2692,0.5096,0.1726,0.305,0.7022,0.6406,0.4148,0.6978,0.3812,0.3622,0.4436,0.5108,0.7938,0.789,0.7746,0.3382,0.8976,0.5196,0.1024,0.8504,0.9292,-0.65,-0.1,0.05,0.1,-0.35,0.1,0.9,-0.641,0.1794,0.6924,0.1566,0.0362,-1,-1,-1,-1,-0.9368,0.9936,-0.921,-0.9432,-1,-1,-1,-0.9674,-0.6256,-1,-1,-1,-0.8934,-0.9068,0.31,1,1,1,-1,-1,-1,-0.9428,1,1,-0.5428,-0.5714,-0.6572,-0.0858,-0.7142,1,1,1,1,1,1,-0.6134,-0.3764,1,0,0.7352,0.5882,0.0882,-0.0156,0.2968,0.3438,0.2032,0.3124,0.3462,0.3974,0.7052,1,0.1154,0.359,-0.0128,-0.1026,1,-1,-1,-1,-1,-1,-1,24
-0.3164,-0.2942,-0.45,-0.4182,-0.4436,-0.469,0.8516,0.1504,-0.0954,-0.1526,0.058,0.6294,0.214,0.9884,0.7698,0.0094,0.2946,0.6378,0.8082,0.6352,1,0.2618,-0.0764,-0.2264,-0.1176,-0.0912,0.7324,0.7824,0.8618,0.5648,-0.0646,-0.3698,-0.4826,0.0316,0.1344,0.1052,1,0.421,-0.0526,-0.1578,-0.0526,-0.0526,-0.3158,0.9474,0.6316,0.7318,0.5122,-1,-1,-1,-1,-0.7984,-0.3582,-0.9762,-1,-1,-1,-1,-0.9214,-1,-1,-1,-0.929,-0.93,-0.8268,-1,-1,-1,-1,-1,-1,-1,-0.9428,-0.8,1,-0.5142,-0.8572,-0.3428,-0.4858,-1,0.6624,0.796,1,1,1,1,-0.5466,0.4588,-0.9834,0.8552,0.6448,0.5394,0.4606,0.6388,0.6516,0.5354,0.187,0.213,0.6602,0.5242,0.2816,0.5242,0.1262,-0.097,-0.1068,-0.1262,1,-1,-1,-1,0.4,-1,-1,25
-0.3654,0.4286,-0.4166,-0.4736,-0.2932,-0.3264,1,0.4678,-0.1424,-0.0038,0.0342,0.3056,0.2162,0.735,0.7016,0.2246,0.2568,0.32,0.8106,1,0.8006,0.0406,-0.0574,-0.304,-0.0236,-0.0102,0.9156,0.9494,0.9256,0.3514,0.06,-0.2442,-0.5714,-0.023,0.1566,0.0434,0.913,0.6522,0.2608,0.1304,-0.174,0.1304,-0.2272,0.3636,1,0.3096,0.0952,-1,-1,-1,-1,-0.4976,-0.1698,-0.9474,-1,-1,-1,-1,-0.8102,-1,-1,-1,-0.87,-0.87,-0.8068,-1,-1,-1,-1,-1,-1,-0.4,-0.8858,-0.0572,0.7142,-0.7142,-0.3142,-0.4858,-0.2,-1,1,1,1,1,1,1,-0.4934,0.3058,-0.9166,0.388,0.0928,0.377,0.0928,0.5118,0.784,0.2112,-0.0798,0.3616,0.8784,0.7338,-0.095,-0.1558,-0.2548,0.133,0.5514,-0.0874,-1,-1,1,0.4,-1,-1,-0.3666,25
-0.3088,-0.666,-0.1922,0.103,0.2738,0.1456,-0.7702,-0.5824,-0.3104,0.318,0.7722,-0.3792,0.1534,-0.6292,-0.7666,0.5652,0.4538,-0.6274,-0.5696,-0.302,0.0242,-0.5514,-0.5776,-0.5252,-0.413,-0.4878,-0.1364,0.1962,0.6786,0.9738,-0.537,-0.7094,-0.6996,-0.3004,-0.2364,-0.149,0.7872,-0.1064,-0.0638,-0.149,-0.0212,0.3192,0.0566,0.9622,0.4716,-0.5422,-0.6144,-0.966,-0.968,-0.93,-0.8182,-0.7602,-0.2788,-0.952,-1,-0.9364,-0.5624,-0.5388,-0.3482,-1,0.73,0.5332,0.4666,0.04,-0.8268,-1,-1,-1,-1,-0.3142,1,-0.8286,-0.1428,0.6,0.3142,-0.5714,-0.8572,-0.8286,-0.8858,-1,-0.004,0.0268,0.0246,0.006,-0.0084,0.0034,-0.5334,0.0352,-0.95,-0.6104,-0.4212,-0.3038,-0.3982,-0.7604,-0.7396,-0.3136,-0.3816,0.79,-0.4486,-0.6076,0.2538,0.0672,-0.0234,0.7338,0.6928,0.8464,-1,1,-1,1,-1,-1,1,26
-0.243,-0.2616,-0.1402,0.4486,0.5934,0.5748,-0.5772,-0.3912,-0.3868,0.5688,0.3844,-0.3844,-0.3112,-0.6608,-0.7168,0.5314,0.3772,-0.718,-0.359,0.0256,0.1646,-0.5638,-0.8226,-0.6598,-0.4196,-0.4936,-0.0352,0.464,0.8596,0.9186,-0.3106,-0.6644,-0.7278,-0.356,-0.2562,-0.2432,0.7298,-0.2432,-0.081,-0.1892,-0.2972,0.1892,-0.2352,1,0.4706,-0.307,-0.2872,-0.95,-0.95,-0.9314,-0.6416,-0.7076,-0.2464,-0.913,-1,-0.9356,-0.6132,-0.4828,-0.3448,-1,-0.0068,-0.0334,0.2066,0.0132,-0.7034,-1,-1,-1,-1,-0.4858,1,-0.9428,-0.0572,0.9714,1,-0.7714,-0.7714,-0.4858,-0.4286,-1,0.085,0.099,0.028,-0.043,-0.0884,-0.0218,-0.6266,-0.0588,-0.8084,-0.0686,0.1142,-0.167,-0.2196,-0.3034,-0.6198,0.2018,-0.2018,0.5762,-0.1198,-0.6198,0.1506,-0.0136,0.1472,0.8562,0.8528,0.7294,-1,1,-1,1,-1,-0.8,0.7,26
